phrase_cd,title,audio_url,A_sec,B_sec,C_sec,note
S1-060-101,봉래의101,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-101.wav,2.88,3.97,2.11,A 변경 6.72→2.88s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 6.53→3.97s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.11s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.09s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-102,봉래의102,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-102.wav,7.74,14.85,3.84,A 변경 1.22→7.74s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 12.61→14.85s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→3.84s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=20.53s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-103,봉래의103,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-103.wav,4.42,12.67,4.93,A 변경 4.10→4.42s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 24.19→12.67s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→4.93s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=30.30s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.96
S1-060-104,봉래의104,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-104.wav,2.37,3.9,1.6,A 변경 2.62→2.37s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.42→3.90s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.32→1.60s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=7.10s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-105,봉래의105,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-105.wav,3.58,6.4,1.22,A 변경 5.06→3.58s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 3.07→6.40s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.46s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.89
S1-060-106,봉래의106,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-106.wav,7.1,8.06,1.09,A 변경 4.99→7.10s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 4.80→8.06s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.09s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.28s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.92
S1-060-107,봉래의107,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-107.wav,1.34,4.42,1.34,A 변경 5.06→1.34s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.86→4.42s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.37s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.93
S1-060-108,봉래의108,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-108.wav,7.23,8.19,1.34,A 변경 1.41→7.23s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 6.85→8.19s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.41s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-109,봉래의109,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-109.wav,1.15,2.5,2.11,A 유지 1.28→1.15s(구조적 에너지 피크 재탐색); B 변경 6.66→2.50s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.11s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=11.83s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-110,봉래의110,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-110.wav,3.39,6.08,2.11,A 변경 3.07→3.39s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 5.63→6.08s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.11s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.15s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.94
S1-060-111,봉래의111,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-111.wav,9.79,13.31,2.24,A 변경 2.30→9.79s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 7.55→13.31s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.24s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=15.44s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-112,봉래의112,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-112.wav,14.27,24.06,6.72,A 변경 6.85→14.27s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 10.24→24.06s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→6.72s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=28.68s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-113,봉래의113,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-113.wav,11.9,22.27,5.82,A 변경 3.14→11.90s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 23.87→22.27s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→5.82s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=29.92s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-114,봉래의114,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-114.wav,9.54,10.94,2.24,A 변경 7.81→9.54s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 8.64→10.94s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→2.24s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=휘모리; 태그=신남|슬픔; dur=12.21s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-115,봉래의115,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-115.wav,4.61,5.57,1.47,A 변경 2.56→4.61s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 2.37→5.57s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.32→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=6.78s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-116,봉래의116,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-116.wav,5.06,6.98,1.22,A 변경 1.34→5.06s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 3.90→6.98s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=9.07s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.93
S1-060-117,봉래의117,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-117.wav,7.23,8.9,1.47,A 변경 3.33→7.23s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 7.68→8.90s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.38→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.34s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.91
S1-060-118,봉래의118,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-118.wav,7.1,8.45,1.09,A 변경 3.07→7.10s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 5.70→8.45s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.09s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.17s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.92
S1-060-119,봉래의119,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-119.wav,7.1,8.0,1.22,A 변경 6.78→7.10s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 7.55→8.00s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.18s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-060-120,봉래의120,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-120.wav,3.46,4.42,2.11,A 변경 4.03→3.46s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 3.07→4.42s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→2.11s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=11.68s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-121,봉래의121,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-121.wav,3.26,5.95,1.98,A 변경 2.94→3.26s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 5.50→5.95s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.98s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=8.96s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.96
S1-060-122,봉래의122,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-122.wav,0.83,1.86,1.34,A 변경 0.58→0.83s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 2.24→1.86s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=6.63s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-123,봉래의123,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-123.wav,2.69,3.78,1.86,A 변경 6.59→2.69s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 6.40→3.78s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.86s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=9.05s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-124,봉래의124,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-124.wav,5.12,7.87,1.09,A 변경 1.22→5.12s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 5.63→7.87s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.09s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=13.32s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.95
S1-060-125,봉래의125,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-125.wav,15.94,21.89,4.61,A 변경 4.74→15.94s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 23.49→21.89s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→4.61s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=29.15s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.98
S1-060-126,봉래의126,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-126.wav,9.41,10.75,1.98,A 변경 4.99→9.41s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 5.70→10.75s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.98s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=12.01s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-127,봉래의127,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-127.wav,3.9,5.44,1.34,A 변경 0.51→3.90s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 4.99→5.44s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=6.69s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-128,봉래의128,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-128.wav,3.46,4.35,1.22,A 변경 3.20→3.46s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 3.01→4.35s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=9.04s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.92
S1-060-129,봉래의129,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-129.wav,7.23,8.26,1.47,A 변경 7.81→7.23s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 5.06→8.26s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.32→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=자진모리; 태그=신남|웅장; dur=9.37s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.91
S1-060-130,봉래의130,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-130.wav,0.96,2.69,1.34,A 변경 3.20→0.96s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 5.82→2.69s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.26→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.26s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.91
S1-060-131,봉래의131,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-131.wav,7.1,8.06,1.22,A 변경 1.34→7.10s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 7.55→8.06s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.19s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-060-132,봉래의132,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-132.wav,4.99,8.58,1.98,A 변경 9.15→4.99s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.67→8.58s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.98s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=11.58s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-133,봉래의133,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-133.wav,3.33,6.02,1.09,A 변경 5.63→3.33s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.67→6.02s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.09s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=8.96s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.96
S1-060-134,봉래의134,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-134.wav,4.22,5.44,1.34,A 유지 4.22→4.22s(구조적 에너지 피크 재탐색); B 변경 2.24→5.44s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=휘모리; 태그=신남|슬픔; dur=6.61s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-060-135,봉래의135,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-135.wav,3.65,5.38,1.34,A 변경 3.90→3.65s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 3.14→5.38s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.26→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.19s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.93
S1-060-136,봉래의136,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-136.wav,5.57,8.19,1.47,A 변경 6.02→5.57s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 5.06→8.19s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.45→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=9.26s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.91
S1-060-137,봉래의137,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-137.wav,6.46,7.94,2.11,A 변경 6.72→6.46s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 6.53→7.94s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.11s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.18s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-060-138,봉래의138,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-138.wav,3.2,4.1,0.96,A 변경 3.52→3.20s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 2.75→4.10s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→0.96s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=7.01s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.90
